city,name,rating,review_count,categories,categories_encoded
Denver,Primal Axe House,5.0,30,Bars,58
Denver,Axe Whooping,5.0,146,Axe Throwing,48
Denver,Colorado Dancesport,5.0,7,Dance Studios,183
Denver,Active Lab,5.0,7,Gyms,265
Denver,Active Lab,5.0,7,Boot Camps,87
Denver,Active Lab,5.0,7,Trainers,589
Denver,Ketring Park,5.0,7,Parks,415
Denver,Ketring Park,5.0,7,Fishing,224
Denver,Future Proof Movement,5.0,6,Trainers,589
Denver,Future Proof Movement,5.0,6,Massage Therapy,358
Denver,Future Proof Movement,5.0,6,Physical Therapy,437
Denver,Mojo's House of Yoga & Meditation,5.0,6,Yoga,636
Denver,Mojo's House of Yoga & Meditation,5.0,6,Meditation Centers,366
Denver,One Shot Back,5.0,20,Golf,255
Denver,One Shot Back,5.0,20,Cocktail Bars,154
Denver,One Shot Back,5.0,20,Sports Bars,542
Denver,Immersive Gamebox - Denver,5.0,41,Virtual Reality Centers,614
Denver,Immersive Gamebox - Denver,5.0,41,Arcades,24
Denver,Immersive Gamebox - Denver,5.0,41,Escape Games,209
Denver,Block 1750,5.0,4,Dance Studios,183
Denver,Block 1750,5.0,4,Venues & Event Spaces,605
Denver,Block 1750,5.0,4,Dance Schools,182
Denver,Endorphin Central Park,5.0,4,Gyms,265
Denver,Endorphin Central Park,5.0,4,Yoga,636
Denver,Endorphin Central Park,5.0,4,Cycling Classes,178
Denver,Mach983 Crossfit,5.0,4,Health Coach,273
Denver,Mach983 Crossfit,5.0,4,Gyms,265
Denver,Inspired Athletic Movement,5.0,4,Trainers,589
Denver,Inspired Athletic Movement,5.0,4,Gyms,265
Denver,Mojo Fitness,5.0,4,Massage Therapy,358
Denver,Mojo Fitness,5.0,4,Gyms,265
Denver,Mojo Fitness,5.0,4,Trainers,589
Denver,Total Health and Exercise,5.0,4,Trainers,589
Denver,Total Health and Exercise,5.0,4,Gyms,265
Denver,Total Health and Exercise,5.0,4,Nutritionists,397
Denver,CorePower Yoga,5.0,20,Yoga,636
Denver,Yukon Axe,5.0,4,Axe Throwing,48
Denver,Nutri-Fit by Natalie,5.0,4,Nutritionists,397
Denver,Nutri-Fit by Natalie,5.0,4,Yoga,636
Denver,Nutri-Fit by Natalie,5.0,4,Trainers,589
Denver,Dryland Fitness & Spa - Denver,5.0,4,Trainers,589
Denver,Dryland Fitness & Spa - Denver,5.0,4,Nutritionists,397
Denver,Aurelius Athletics,5.0,4,Life Coach,343
Denver,Aurelius Athletics,5.0,4,Trainers,589
Denver,Aurelius Athletics,5.0,4,Nutritionists,397
Denver,Colorado New Style Dance Studio,5.0,4,Trainers,589
Denver,Colorado New Style Dance Studio,5.0,4,Dance Studios,183
Denver,ROOM 5280,4.5,22,Escape Games,209
Denver,Optimum Golf,4.5,14,Golf,255
Denver,Optimum Golf,4.5,14,Golf Lessons,258
Denver,Thrashin' Axes,4.5,7,Axe Throwing,48
Denver,Thrashin' Axes,4.5,7,Venues & Event Spaces,605
Denver,Thrashin' Axes,4.5,7,Team Building Activities,574
Denver,First Creek Dog Park,4.5,10,Dog Parks,199
Denver,Anytime Fitness,4.5,10,Gyms,265
Denver,Anytime Fitness,4.5,10,Trainers,589
Denver,Iron Warrior Gym,4.5,23,Gyms,265
Denver,Iron Warrior Gym,4.5,23,Trainers,589
Denver,South Broadway Country Club,4.5,16,Golf Lessons,258
Denver,South Broadway Country Club,4.5,16,Country Clubs,171
Denver,The Spot Bouldering Gym,4.5,15,Gyms,265
Denver,The Spot Bouldering Gym,4.5,15,Rock Climbing,488
Denver,Thatcher Fountain,4.5,6,Parks,415
Denver,Thatcher Fountain,4.5,6,Landmarks & Historical Buildings,334
Denver,Joy Burns Arena,4.5,6,Fitness & Instruction,225
Denver,Joy Burns Arena,4.5,6,Skating Rinks,516
Denver,Joy Burns Arena,4.5,6,Stadiums & Arenas,547
Denver,Let's Do This Fitness,4.5,12,Gyms,265
Denver,Let's Do This Fitness,4.5,12,Trainers,589
Denver,Let's Do This Fitness,4.5,12,Nutritionists,397
Denver,Solutions Lounge & Restaurant,4.5,33,American (New),15
Denver,Solutions Lounge & Restaurant,4.5,33,Escape Games,209
Denver,Armbrust Pro Gym,4.5,40,Gyms,265
Denver,Waneka Lake Park,4.5,20,Parks,415
Denver,CorePower Yoga,4.5,11,Yoga,636
Denver,Movement RiNo,4.5,27,Gyms,265
Denver,Movement RiNo,4.5,27,Rock Climbing,488
Denver,EscapeWorks Denver,4.5,401,Escape Games,209
Denver,Red Rocks Amphitheatre,4.5,1350,Music Venues,384
Denver,Red Rocks Amphitheatre,4.5,1350,Hiking,278
Denver,Red Rocks Amphitheatre,4.5,1350,Museums,381
Denver,Denver Bouldering Club,4.5,41,Climbing,151
Denver,Denver Bouldering Club,4.5,41,Gyms,265
Denver,Denver Bouldering Club,4.5,41,Rock Climbing,488
Denver,Paco Sanchez Park,4.5,24,Parks,415
Denver,Escapology,4.5,54,Escape Games,209
Denver,Escapology,4.5,54,Team Building Activities,574
Denver,Commit2Fitness,5.0,3,Gyms,265
Denver,Commit2Fitness,5.0,3,Trainers,589
Denver,Babi Yar Park,4.5,6,Parks,415
Denver,C3 Performance,5.0,3,Trainers,589
Denver,C3 Performance,5.0,3,Gyms,265
Denver,C3 Performance,5.0,3,Nutritionists,397
Denver,Sweat Ljfe,5.0,3,Trainers,589
Denver,Highline Park,5.0,3,Parks,415
Denver,The Main Reservoir,4.5,6,Lakes,333
Denver,The Main Reservoir,4.5,6,Fishing,224
Denver,The Main Reservoir,4.5,6,Hiking,278
Denver,TGDanzport,4.5,6,Performing Arts,426
Denver,TGDanzport,4.5,6,Dance Schools,182
Denver,TGDanzport,4.5,6,Dance Studios,183
Denver,Carriages Of Colorado,5.0,3,Tours,585
Denver,Carriages Of Colorado,5.0,3,Horseback Riding,290
Denver,The Basketball Social House | B-Ball Games,5.0,4,American (New),15
Denver,The Basketball Social House | B-Ball Games,5.0,4,Basketball Courts,61
Denver,The Basketball Social House | B-Ball Games,5.0,4,Sports Bars,542
Denver,American Axes,5.0,3,Axe Throwing,48
Denver,American Axes,5.0,3,Team Building Activities,574
Denver,American Axes,5.0,3,Party & Event Planning,416
Denver,SafeSplash Swim School - Arvada,4.5,8,Swimming Lessons/Schools,557
Denver,ATO Fitness,5.0,3,Trainers,589
Denver,The Club At Pradera,4.5,18,Golf,255
Denver,The Club At Pradera,4.5,18,Country Clubs,171
Denver,Puttshack Denver,4.5,6,Mini Golf,373
Denver,Samadhi Yoga Sangha,4.5,85,Yoga,636
Denver,Anytime Fitness,4.5,23,Gyms,265
Denver,Anytime Fitness,4.5,23,Trainers,589
Denver,Ascent Fitness,4.5,19,Gyms,265
Denver,Ascent Fitness,4.5,19,Trainers,589
Denver,Ascent Fitness,4.5,19,Yoga,636
Denver,FlannelJax's,4.5,15,Axe Throwing,48
Denver,Robert F Clement Park,4.5,38,Parks,415
Denver,ROOM 5280,4.5,72,Escape Games,209
Denver,Dance Scene Studios,4.5,7,Dance Studios,183
Denver,Dance Scene Studios,4.5,7,Performing Arts,426
Denver,Gates Tennis Center,4.5,44,Tennis,576
Denver,Cheesman Park,4.5,197,Parks,415
Denver,Cheesman Park,4.5,197,Playgrounds,446
Denver,Estates Park,4.5,5,Parks,415
Denver,Estates Park,4.5,5,Playgrounds,446
Denver,Foothills Park,4.5,5,Parks,415
Denver,Lizzie’s Axe Throwing,4.5,5,Axe Throwing,48
Denver,Class Axe Throwing & Bar,4.5,50,Axe Throwing,48
Denver,Cherry Creek State Park- Off Leash Dog Area,4.5,180,Dog Parks,199
Denver,Discovery Park,4.5,18,Parks,415
Denver,Urban Putt,4.5,219,Mini Golf,373
Denver,Urban Putt,4.5,219,Bars,58
Denver,Urban Putt,4.5,219,American (New),15
Denver,Ruby Hill Park,4.5,25,Parks,415
Denver,Ruby Hill Park,4.5,25,Sledding,522
Denver,Ruby Hill Park,4.5,25,Playgrounds,446
Denver,Colorado Escape,4.5,12,Escape Games,209
Denver,Bladium Crossfit,4.5,9,Interval Training Gyms,309
Denver,Shane Keri Dance,4.5,6,Dance Studios,183
Denver,Shane Keri Dance,4.5,6,Performing Arts,426
Denver,McCabe Meadows Park,4.5,6,Parks,415
Denver,Arapahoe Bowling Center,4.5,72,Bowling,90
Denver,Arapahoe Bowling Center,4.5,72,Bars,58
Denver,Dagar,4.5,66,Bars,58
Denver,Dagar,4.5,66,Axe Throwing,48
Denver,Dagar,4.5,66,Art Galleries,31
Denver,CorePower Yoga,4.5,10,Yoga,636
Denver,CorePower Yoga,4.5,17,Yoga,636
Denver,Total Fitness Colorado,4.5,7,Trainers,589
Denver,Total Fitness Colorado,4.5,7,Gyms,265
Denver,High Road Gym,4.5,14,Gyms,265
Denver,High Road Gym,4.5,14,Trainers,589
Denver,D C Burns Park,4.5,7,Parks,415
Denver,Confluence Park,4.5,53,Parks,415
Denver,CorePower Yoga,4.5,19,Yoga,636
Denver,Tallman Meadow Park,5.0,2,Parks,415
Denver,Viajes Colorado,5.0,2,Tours,585
Denver,Viajes Colorado,5.0,2,Hiking,278
Denver,Viajes Colorado,5.0,2,Rock Climbing,488
Denver,Awakening Mother,5.0,2,Doulas,202
Denver,Awakening Mother,5.0,2,Yoga,636
Denver,Awakening Mother,5.0,2,Childbirth Education,137
Denver,Fitness 1440 - Erie,5.0,2,Circuit Training Gyms,149
Denver,Fitness 1440 - Erie,5.0,2,Trainers,589
Denver,Fitness 1440 - Erie,5.0,2,Yoga,636
Denver,D.A.M. Entertainment - Dance Art Media,5.0,2,Performing Arts,426
Denver,D.A.M. Entertainment - Dance Art Media,5.0,2,Dance Studios,183
Denver,Ritchie Center,4.5,4,Stadiums & Arenas,547
Denver,Ritchie Center,4.5,4,Basketball Courts,61
Denver,Salisbury Equestrian Park,4.5,4,Horseback Riding,290
Denver,Salisbury Equestrian Park,4.5,4,Soccer,526
Denver,Salisbury Equestrian Park,4.5,4,Stadiums & Arenas,547
Denver,PEDAL Mountain Bike Adventures,5.0,2,Mountain Biking,379
Denver,Sterne Park,5.0,2,Parks,415
Denver,Sterne Park,5.0,2,Playgrounds,446
Denver,Sweat,5.0,2,Yoga,636
Denver,Sweat,5.0,2,Cycling Classes,178
Denver,Sweat,5.0,2,Interval Training Gyms,309
Denver,Stratiform Mountain Guides,5.0,2,Climbing,151
Denver,Stratiform Mountain Guides,5.0,2,Rock Climbing,488
Denver,Stratiform Mountain Guides,5.0,2,Ski Schools,519
Denver,Roller City,4.5,36,Skating Rinks,516
Denver,Ironworks Performance,5.0,2,Gyms,265
Denver,Ironworks Performance,5.0,2,Trainers,589
Denver,Olympic Park,4.5,4,Parks,415
Denver,J-Range Training,5.0,2,Trainers,589
Denver,Strength in Progress,5.0,2,Trainers,589
Denver,Iron Will Training,5.0,2,Trainers,589
Denver,Hotworx - Westminster,5.0,2,Yoga,636
Denver,Hotworx - Westminster,5.0,2,Pilates,443
Denver,Hotworx - Westminster,5.0,2,Interval Training Gyms,309
Denver,LoHi Athletic Club,4.0,57,Gyms,265
Denver,LoHi Athletic Club,4.0,57,Boot Camps,87
Denver,LoHi Athletic Club,4.0,57,Yoga,636
Denver,Iron Works Fitness,4.0,29,Gyms,265
Denver,The Bad Hatchet,4.0,9,Axe Throwing,48
Denver,The Bad Hatchet,4.0,9,Venues & Event Spaces,605
Denver,City Park,4.0,157,Parks,415
Denver,City Park,4.0,157,Boating,84
Denver,CorePower Yoga,4.0,43,Yoga,636
Denver,CorePower Yoga,4.0,5,Yoga,636
Denver,Anytime Fitness,4.0,10,Trainers,589
Denver,Anytime Fitness,4.0,10,Gyms,265
Denver,Muscle + Mindset,4.0,5,Gyms,265
Denver,Muscle + Mindset,4.0,5,Trainers,589
Denver,Muscle + Mindset,4.0,5,Nutritionists,397
Denver,CorePower Yoga,4.0,26,Yoga,636
Denver,Anytime Fitness - Highlands,4.0,65,Gyms,265
Denver,Anytime Fitness - Highlands,4.0,65,Trainers,589
Denver,Oasis Volleyball,4.0,17,Sports Clubs,544
Denver,Movement Englewood,4.0,40,Rock Climbing,488
Denver,Movement Englewood,4.0,40,Yoga,636
Denver,Movement Englewood,4.0,40,Gyms,265
Denver,Movement Golden,4.0,69,Climbing,151
Denver,Movement Golden,4.0,69,Rock Climbing,488
Denver,Movement Golden,4.0,69,Sports Clubs,544
Denver,The Spot Bouldering Gym,4.0,46,Climbing,151
Denver,The Spot Climbing Gym,4.0,20,Climbing,151
Denver,The Spot Climbing Gym,4.0,20,Gyms,265
Denver,The Spot Climbing Gym,4.0,20,Yoga,636
Denver,Ubergrippen Indoor Climbing Crag,4.0,27,Rock Climbing,488
Denver,Ubergrippen Indoor Climbing Crag,4.0,27,Yoga,636
Denver,Ubergrippen Indoor Climbing Crag,4.0,27,Summer Camps,550
Denver,Rallysport Health & Fitness Club,4.0,15,Gyms,265
Denver,Rallysport Health & Fitness Club,4.0,15,Trainers,589
Denver,Rallysport Health & Fitness Club,4.0,15,Pilates,443
Denver,Putter's Pride,4.0,47,Mini Golf,373
Denver,Putter's Pride,4.0,47,Venues & Event Spaces,605
Denver,Parker Fieldhouse ,4.0,19,Recreation Centers,481
Denver,Parker Fieldhouse ,4.0,19,Gyms,265
Denver,Anytime Fitness,4.0,10,Gyms,265
Denver,Anytime Fitness,4.0,10,Trainers,589
Denver,CorePower Yoga,4.0,20,Yoga,636
Denver,The Downtown Denver Rink At Skyline Park,4.0,30,Skating Rinks,516
Denver,Chuze Fitness,4.0,46,Gyms,265
Denver,Chuze Fitness,4.0,46,Trainers,589
Denver,Chuze Fitness,4.0,46,Tanning,567
Denver,Utah Park,4.0,12,Parks,415
Denver,CorePower Yoga,4.0,52,Yoga,636
Denver,Bad Axe Throwing Denver - Washington St,4.0,85,Axe Throwing,48
Denver,CorePower Yoga,4.0,38,Yoga,636
Denver,CorePower Yoga,4.0,39,Yoga,636
Denver,CorePower Yoga,4.0,43,Yoga,636
Denver,Aqua Golf,4.0,51,Golf,255
Denver,Chatfield State Park,4.0,77,Parks,415
Denver,Square Park,5.0,1,Parks,415
Denver,Big Things Crewing,5.0,1,Hiking,278
Denver,Big Things Crewing,5.0,1,Races & Competitions,475
Denver,Street Coaching Group,5.0,1,Life Coach,343
Denver,Street Coaching Group,5.0,1,Yoga,636
Denver,Street Coaching Group,5.0,1,Meditation Centers,366
Denver,P2 Equestrian,5.0,1,Horseback Riding,290
Denver,Edon Fitness & Training,5.0,1,Gyms,265
Denver,Edon Fitness & Training,5.0,1,Boot Camps,87
Denver,Edon Fitness & Training,5.0,1,Trainers,589
Denver,CorePower Yoga,4.0,10,Yoga,636
Denver,Nelvana Fitness,5.0,1,Trainers,589
Denver,Denver Bouldering Club North,5.0,1,Rock Climbing,488
Denver,Arete Personal Training,5.0,1,Trainers,589
Denver,Mile High Dragonfly Personal Training,5.0,1,Trainers,589
Denver,Sunset Park,5.0,1,Parks,415
Denver,Parallel Artistic,5.0,1,Dance Studios,183
Denver,Parallel Artistic,5.0,1,Talent Agencies,566
Denver,Parallel Artistic,5.0,1,Performing Arts,426
Denver,Gold Crown Foundation,5.0,1,Amateur Sports Teams,14
Denver,Gold Crown Foundation,5.0,1,Community Service/Non-Profit,163
Denver,Gold Crown Foundation,5.0,1,Basketball Courts,61
Denver,The Paradise Shop ,5.0,1,Yoga,636
Denver,Pai Lum White Dragon Martial Arts,5.0,1,Chinese Martial Arts,141
Denver,Pai Lum White Dragon Martial Arts,5.0,1,Self-defense Classes,505
Denver,CorePower Yoga,4.0,11,Yoga,636
Denver,University Of Colorado Boulder,4.0,10,Gyms,265
Denver,University Of Colorado Boulder,4.0,10,Swimming Pools,558
Denver,University Of Colorado Boulder,4.0,10,Recreation Centers,481
Denver,Reynold's Landing Park,5.0,1,Parks,415
Denver,MCA,5.0,1,Parks,415
Denver,PHAT Trainer,5.0,1,Trainers,589
Denver,Cook Creek Park,5.0,1,Parks,415
Denver,Northridge Park,5.0,1,Parks,415
Denver,John Meade Park,5.0,1,Parks,415
Denver,Cornerstone Park,5.0,1,Parks,415
Denver,Vicky Fields Dance,5.0,1,Dance Studios,183
Denver,Vicky Fields Dance,5.0,1,Private Tutors,462
Denver,Sweetwater Park,4.0,5,Parks,415
Denver,Blitz Bowl: Football Bowling,5.0,1,Sports Clubs,544
Denver,Blitz Bowl: Football Bowling,5.0,1,Axe Throwing,48
Denver,The Pole POD,5.0,1,Pole Dancing Classes,448
Denver,The Pole POD,5.0,1,Dance Studios,183
Denver,The Pole POD,5.0,1,Trainers,589
Denver,Kun Tao Silat Martial Arts,5.0,1,Martial Arts,356
Denver,Kun Tao Silat Martial Arts,5.0,1,Trainers,589
Denver,Kun Tao Silat Martial Arts,5.0,1,Tai Chi,564
Denver,Lockwood Backcountry Guide Service,5.0,1,Hiking,278
Denver,Lockwood Backcountry Guide Service,5.0,1,Outdoor Gear,402
Denver,Catwoman Pole Academy,5.0,1,Dance Studios,183
Denver,Catwoman Pole Academy,5.0,1,Pole Dancing Classes,448
Denver,Macy Endurance Coaching,5.0,1,Trainers,589
Denver,Benedict Park,5.0,1,Skate Parks,514
Denver,Benedict Park,5.0,1,Recreation Centers,481
Denver,Powerhouse Gym - Aurora,4.0,11,Gyms,265
Denver,D20 Fitness,5.0,1,Trainers,589
Denver,MacGregor Specialties,5.0,1,Fitness & Instruction,225
Denver,MacGregor Specialties,5.0,1,Photographers,436
Denver,MacGregor Specialties,5.0,1,Firearm Training,222
Denver,ThriveCare Senior Living,5.0,1,Assisted Living Facilities,41
Denver,ThriveCare Senior Living,5.0,1,Retirement Homes,487
Denver,ThriveCare Senior Living,5.0,1,Senior Centers,507
Denver,The Spot Bouldering Gym,5.0,1,Rock Climbing,488
Denver,The Spot Bouldering Gym,5.0,1,Gyms,265
Denver,The Spot Bouldering Gym,5.0,1,Climbing,151
Denver,Sweat Shop Fitness,5.0,1,Trainers,589
Denver,Sweat Shop Fitness,5.0,1,Weight Loss Centers,624
Denver,Gateway Park Fun Center,4.0,46,Mini Golf,373
Denver,Gateway Park Fun Center,4.0,46,Go Karts,254
Denver,Gateway Park Fun Center,4.0,46,Batting Cages,63
Denver,Expo Park,4.0,16,Disc Golf,192
Denver,Expo Park,4.0,16,Parks,415
Denver,Ice Centre At the Promenade,4.0,23,Skating Rinks,516
Denver,Wheat Ridge Lanes,4.0,98,Bowling,90
Denver,La Rumba,4.0,102,Dance Clubs,181
Denver,La Rumba,4.0,102,Dance Studios,183
Denver,Adventure Golf and Raceway,4.0,147,Mini Golf,373
Denver,Adventure Golf and Raceway,4.0,147,Go Karts,254
Denver,Chuze Fitness,4.0,74,Gyms,265
Denver,Chuze Fitness,4.0,74,Tanning,567
Denver,Chuze Fitness,4.0,74,Trainers,589
Denver,Monster Mini Golf,4.0,115,Mini Golf,373
Denver,Monster Mini Golf,4.0,115,Arcades,24
Denver,Monster Mini Golf,4.0,115,Bowling,90
Denver,ROCK'n & JAM'n 1,4.0,39,Gyms,265
Denver,ROCK'n & JAM'n 1,4.0,39,Climbing,151
Denver,Escape the Room,4.0,37,Escape Games,209
Denver,FlyteCo Tower,4.0,73,Breweries,96
Denver,FlyteCo Tower,4.0,73,Mini Golf,373
Denver,FlyteCo Tower,4.0,73,Pizza,444
Denver,STAC Fitness Personal Training,4.0,7,Gyms,265
Denver,CorePower Yoga,4.0,12,Yoga,636
Denver,cityHUNT,4.0,6,Team Building Activities,574
Denver,cityHUNT,4.0,6,Scavenger Hunts,497
Denver,Anytime Fitness,4.0,18,Gyms,265
Denver,Anytime Fitness,4.0,18,Trainers,589
Denver,Jackass Hill Park,4.5,3,Parks,415
Denver,CorePower Yoga,4.0,6,Yoga,636
Denver,Chuze Fitness,4.0,71,Gyms,265
Denver,Chuze Fitness,4.0,71,Trainers,589
Denver,Chuze Fitness,4.0,71,Tanning,567
Denver,Anderson Park,4.0,5,Parks,415
Denver,Powerhouse Gym Thornton,4.0,29,Trainers,589
Denver,Powerhouse Gym Thornton,4.0,29,Gyms,265
Denver,Powerhouse Gym Thornton,4.0,29,Boot Camps,87
Denver,Movement - Boulder,4.0,47,Climbing,151
Denver,Movement - Boulder,4.0,47,Gyms,265
Denver,Movement - Boulder,4.0,47,Yoga,636
Denver,Anytime Fitness,4.0,27,Trainers,589
Denver,Anytime Fitness,4.0,27,Gyms,265
Denver,Rock'n & Jam'n 2,4.0,34,Gyms,265
Denver,Rock'n & Jam'n 2,4.0,34,Climbing,151
Denver,Crown Lanes Bowling Center,4.0,21,Bowling,90
Denver,Crown Lanes Bowling Center,4.0,21,Sports Bars,542
Denver,Panorama Park,4.0,4,Parks,415
Denver,Peak Performance,4.5,2,Soccer,526
Denver,CorePower Yoga,4.0,8,Yoga,636
Denver,CorePower Yoga,4.0,8,Gyms,265
Denver,Carla Madison Dog Park,4.0,4,Dog Parks,199
Denver,Urban Survival Fitness & Wellness,4.0,4,Gyms,265
Denver,Urban Survival Fitness & Wellness,4.0,4,Trainers,589
Denver,Urban Survival Fitness & Wellness,4.0,4,Boot Camps,87
Denver,CorePower Yoga,4.0,4,Yoga,636
Denver,Hopper Hollow Park,4.5,2,Parks,415
Denver,Lakewood Park,4.5,2,Parks,415
Denver,Lakewood Park,4.5,2,Recreation Centers,481
Denver,AMF Sonesta Lanes,3.5,22,Bowling,90
Denver,AMF Sonesta Lanes,3.5,22,Venues & Event Spaces,605
Denver,AMF Sonesta Lanes,3.5,22,Arcades,24
Denver,CorePower Yoga,3.5,29,Yoga,636
Denver,Chuze Fitness,3.5,101,Gyms,265
Denver,Chuze Fitness,3.5,101,Trainers,589
Denver,Chuze Fitness,3.5,101,Tanning,567
Denver,Denver Athletic Club,3.5,54,Sports Clubs,544
Denver,Chuze Fitness,3.5,103,Gyms,265
Denver,Chuze Fitness,3.5,103,Trainers,589
Denver,Chuze Fitness,3.5,103,Tanning,567
Denver,Anytime Fitness,3.5,19,Trainers,589
Denver,Anytime Fitness,3.5,19,Gyms,265
Denver,Holiday Bowling & Billiards,3.5,39,Bowling,90
Denver,Holiday Bowling & Billiards,3.5,39,Pool Halls,453
Denver,Planet Fitness,3.5,21,Gyms,265
Denver,Planet Fitness,3.5,21,Trainers,589
Denver,CorePower Yoga,3.5,46,Yoga,636
Denver,CorePower Yoga,3.5,28,Yoga,636
Denver,Chuze Fitness,3.5,82,Gyms,265
Denver,Chuze Fitness,3.5,82,Tanning,567
Denver,Chuze Fitness,3.5,82,Trainers,589
Denver,Bega Park,3.5,5,Parks,415
Denver,Topgolf,3.5,720,American (New),15
Denver,Topgolf,3.5,720,Golf,255
Denver,Topgolf,3.5,720,Sports Bars,542
Denver,CorePower Yoga,3.5,88,Yoga,636
Denver,Raw Fitness,3.5,13,Gyms,265
Denver,Podium Karting and Events,3.5,146,Go Karts,254
Denver,Podium Karting and Events,3.5,146,Venues & Event Spaces,605
Denver,CorePower Yoga,3.5,19,Yoga,636
Denver,Turtle Tubing,3.5,40,Tubing,595
Denver,Turtle Tubing,3.5,40,Party Bus Rentals,418
Denver,Lava Island,3.5,138,Trampoline Parks,590
Denver,Lava Island,3.5,138,Indoor Playcentre,305
Denver,Lava Island,3.5,138,Pizza,444
Denver,The Celtic On Market,3.5,77,Irish Pub,311
Denver,The Celtic On Market,3.5,77,Horse Racing,289
Denver,The Celtic On Market,3.5,77,Sports Bars,542
Denver,Green Valley Ranch East Park,3.5,8,Parks,415
Denver,Bowlero Littleton,3.5,14,Bowling,90
Denver,Bowlero Littleton,3.5,14,Venues & Event Spaces,605
Denver,Bowlero Littleton,3.5,14,Eatertainment,205
Denver,Hutchinson Park,4.0,4,Parks,415
Denver,Hutchinson Park,4.0,4,Playgrounds,446
Denver,Railbender Skate and Tennis Park,3.5,8,Tennis,576
Denver,Boulder Rock Club,3.5,18,Rock Climbing,488
Denver,Curbside Skatepark,4.0,4,Skate Parks,514
Denver,The Ice Ranch,3.5,17,Skating Rinks,516
Denver,The Pinery Country Club,3.5,17,Golf,255
Denver,The Pinery Country Club,3.5,17,Country Clubs,171
Denver,The Pinery Country Club,3.5,17,Tennis,576
Denver,Anytime Fitness,3.5,15,Gyms,265
Denver,Anytime Fitness,3.5,15,Trainers,589
Denver,Pickleball Food Pub,3.5,13,Pickleball,441
Denver,Pickleball Food Pub,3.5,13,Beer Bar,67
Denver,Prospect Park,3.5,10,Parks,415
Denver,Prospect Park,3.5,10,Playgrounds,446
Denver,Croke Reservoir Park,3.5,5,Parks,415
Denver,24 Hour Fitness,3.5,48,Gyms,265
Denver,24 Hour Fitness,3.5,48,Trainers,589
Denver,Omni Interlocken Hotel,3.5,254,Hotels,296
Denver,Omni Interlocken Hotel,3.5,254,Golf,255
Denver,Sky Zone Trampoline Park,3.5,74,Trampoline Parks,590
Denver,Bowlero Westminster,3.5,27,Venues & Event Spaces,605
Denver,Bowlero Westminster,3.5,27,Bowling,90
Denver,Bowlero Westminster,3.5,27,Eatertainment,205
Denver,Colorado Colfax Marathon,3.5,12,Community Service/Non-Profit,163
Denver,Colorado Colfax Marathon,3.5,12,Races & Competitions,475
Denver,Main Event Highlands Ranch,3.5,90,Arcades,24
Denver,Main Event Highlands Ranch,3.5,90,American (Traditional),16
